open_time,open,high,low,close,volume,target_price,return_1d,ma_3d,ma_7d,vol_3d
2024-03-11,69001.8,72890.0,67000.0,72153.8,474396.897,71503.2,0.045679967768956775,68514.03333333334,67226.28571428571,2251.8666666666686
2024-03-12,72153.9,73370.0,68600.0,71503.2,472072.331,73127.6,-0.009016850117388175,69838.56666666667,67777.34285714287,2811.600000000001
2024-03-13,71503.3,73755.0,71388.1,73127.6,288446.338,71455.5,0.022717864375300767,70886.26666666668,68885.31428571428,4168.266666666667
2024-03-14,73127.6,73881.4,68600.0,71455.5,513901.237,69552.2,-0.022865511790350124,72261.53333333334,69885.24285714286,4342.299999999998
2024-03-15,71455.6,72500.0,65580.0,69552.2,705810.685,65351.0,-0.026636158168370616,72028.76666666668,70540.31428571428,4139.43333333333
2024-03-16,69552.1,70097.6,64750.0,65351.0,333426.129,68447.9,-0.06040355301485789,71378.43333333335,70736.31428571428,4856.099999999996
2024-03-17,65351.0,68972.4,64559.8,68447.9,314890.309,67660.0,0.047388716316506097,68786.23333333334,70306.44285714286,5849.666666666667
2024-03-18,68447.9,69044.4,66601.6,67660.0,317885.916,61974.1,-0.01151094482080528,67783.70000000001,70227.31428571428,5560.066666666666
2024-03-19,67660.0,68178.6,61582.8,61974.1,700466.795,67876.4,-0.0840363582618977,67152.96666666667,69585.34285714285,4067.666666666662
2024-03-20,61974.1,68140.0,60800.0,67876.4,637362.465,65539.9,0.09523817207510876,66027.33333333333,68224.04285714285,4483.733333333327
2024-03-21,67876.4,68293.9,64550.1,65539.9,347218.385,63826.0,-0.03442286273284967,65836.83333333333,67473.87142857142,5459.53333333333
2024-03-22,65539.9,66691.9,62294.0,63826.0,401149.333,64020.3,-0.026150482377910178,65130.13333333334,66628.78571428571,5893.2
2024-03-23,63826.1,66050.0,63020.2,64020.3,239124.0,67260.9,0.0030442139566948523,65747.43333333333,65810.75714285714,5160.566666666663
2024-03-24,64020.4,67700.0,63822.0,67260.9,244179.435,69920.5,0.05061831950178286,64462.06666666667,65620.65714285713,3723.8333333333308
2024-03-25,67260.9,71228.3,66427.6,69920.5,395156.191,70044.1,0.03954154642593255,65035.73333333334,65451.08571428571,3768.5666666666657
2024-03-26,69920.6,71649.0,69320.0,70044.1,307861.116,69532.6,0.0017677219127438804,67067.23333333334,65774.01428571428,3902.8333333333335
2024-03-27,70044.2,71888.0,68364.8,69532.6,407286.574,70838.7,-0.007302542255521849,69075.16666666667,66926.87142857142,3669.233333333332
2024-03-28,69532.6,71636.2,68941.0,70838.7,241970.822,69903.6,0.01878399484558302,69832.40000000001,67163.47142857143,3550.966666666665
2024-03-29,70838.8,70976.9,69000.0,69903.6,187970.841,69642.1,-0.013200411639400333,70138.46666666667,67920.44285714286,2849.1333333333314
2024-03-30,69903.6,70388.0,69577.2,69642.1,91126.75,71363.0,-0.003740865992595488,70091.63333333335,68788.67142857143,2731.766666666663
2024-03-31,69642.0,71495.5,69608.0,71363.0,132458.79,69700.0,0.024710627623233616,70128.13333333335,69591.78571428571,1827.6333333333314
2024-04-01,71363.0,71388.0,68103.3,69700.0,282812.126,65505.3,-0.023303392514328114,70302.90000000001,70177.8,1558.399999999999
2024-04-02,69700.0,69731.6,64603.2,65505.3,499041.572,65971.9,-0.060182209469153425,70235.03333333334,70146.3,1994.3333333333333
2024-04-03,65502.4,66940.0,64500.0,65971.9,275041.23,68489.9,0.007123087750151358,68856.1,69497.9,3433.533333333335
2024-04-04,65971.8,69329.7,65100.0,68489.9,326385.338,67825.7,0.0381677653667698,67059.06666666667,68989.22857142858,3617.700000000002
2024-04-05,68489.8,68787.1,65966.0,67825.7,313547.293,68901.6,-0.009697780256650912,66655.7,68653.68571428572,3932.700000000002
2024-04-06,67825.8,69708.0,67450.0,68901.6,127343.726,69362.7,0.015862718703972156,67429.16666666667,68356.84285714285,3163.600000000001
2024-04-07,68901.5,70395.0,68820.6,69362.7,171783.436,71678.4,0.006692152286739139,68405.73333333334,68251.05714285714,3102.9333333333343
2024-04-08,69362.7,72890.4,69040.4,71678.4,297237.449,69189.3,0.033385378596853865,68696.66666666667,67965.3,2217.8333333333335
2024-04-09,71678.3,71820.6,68216.0,69189.3,334059.403,70681.7,-0.034725942543360255,69980.90000000001,68247.92857142857,2560.799999999998
2024-04-10,69189.2,71412.2,67546.2,70681.7,337774.756,70055.7,0.021569809204602386,70076.8,68774.21428571429,3009.6666666666665
2024-04-11,70681.8,71387.4,69592.6,70055.7,256194.153,67136.4,-0.008856606448345183,70516.46666666666,69447.04285714285,3773.533333333335
2024-04-12,70055.6,71297.0,65102.0,67136.4,415528.149,63939.7,-0.04167112740290946,69975.56666666667,69670.72857142857,3088.466666666665
2024-04-13,67136.4,67975.4,59652.5,63939.7,515005.203,65615.9,-0.04761500467704549,69291.26666666666,69572.25714285714,3951.9333333333293
2024-04-14,63939.7,65822.1,62139.3,65615.9,395770.133,63392.7,0.02621532475128907,67043.93333333333,68863.41428571429,5437.566666666661
2024-04-15,65615.9,66874.9,62242.5,63392.7,381532.225,63765.0,-0.03388203164172099,65564.0,68328.15714285713,6066.899999999999
2024-04-16,63392.8,64356.3,61521.0,63765.0,405931.439,61254.5,0.00587291596666506,64316.1,67144.4857142857,5546.03333333333
2024-04-17,63764.9,64483.3,59625.0,61254.5,444032.992,63445.0,-0.039371128361954,64257.86666666667,66369.58571428571,3716.8333333333335
2024-04-18,61254.5,64100.0,60763.8,63445.0,363302.394,63787.4,0.035760637993943245,62804.06666666667,65022.84285714285,4108.666666666667
2024-04-19,63445.0,65480.0,59541.0,63787.4,574264.058,64897.2,0.005396800378280497,62821.5,64078.457142857136,3676.600000000001
2024-04-20,63787.4,65400.0,63045.1,64897.2,197142.262,64912.6,0.017398420377692014,62828.966666666674,63600.02857142857,4711.166666666667
2024-04-21,64897.2,65678.7,64214.2,64912.6,160533.948,66778.0,0.00023729837342756355,64043.200000000004,63736.81428571428,3876.6999999999994
2024-04-22,64912.7,67222.0,64470.5,66778.0,246268.411,66386.3,0.028737101887769123,64532.4,63636.34285714286,3252.8000000000006
2024-04-23,66777.9,67158.9,65750.0,66386.3,178665.564,64250.0,-0.005865704273862571,65529.26666666667,64119.95714285714,2190.3000000000006
2024-04-24,66386.2,67068.2,63575.0,64250.0,280545.061,64478.8,-0.03217983228467325,66025.63333333335,64494.42857142857,1874.9666666666647
2024-04-25,64250.0,65270.6,62721.3,64478.8,275211.062,63748.8,0.0035610894941635607,65804.76666666668,64922.357142857145,2551.199999999997
2024-04-26,64478.8,64783.1,63291.5,63748.8,202149.813,63421.0,-0.011321550649205592,65038.366666666676,65070.04285714286,2483.7999999999956
2024-04-27,63748.7,63901.4,62332.8,63421.0,167349.109,63088.3,-0.005142057575985737,64159.20000000001,65064.528571428564,2511.3666666666636
2024-04-28,63420.9,64350.0,62700.0,63088.3,126056.151,63842.4,-0.00524589646962359,63882.866666666676,64853.642857142855,1869.833333333331
2024-04-29,63088.4,64200.0,61726.2,63842.4,228411.163,60651.2,0.011953087973522791,63419.366666666676,64593.02857142857,1570.0666666666657
2024-04-30,63842.4,64700.0,59150.0,60651.2,408747.703,58307.6,-0.04998558951417875,63450.56666666667,64173.65714285714,1897.4666666666672
2024-05-01,60651.2,60816.7,56537.7,58307.6,564108.4,59036.7,-0.03864062046587702,62527.30000000001,63354.357142857145,3224.600000000001
2024-05-02,58307.7,59637.3,56951.6,59036.7,299229.302,62853.7,0.012504373357846932,60933.73333333334,62505.44285714285,4100.933333333334
2024-05-03,59036.7,63333.0,58781.3,62853.7,353606.459,63864.2,0.06465469784049582,59331.833333333336,61728.0,4171.566666666668
2024-05-04,62853.7,64547.9,62520.0,63864.2,205205.199,63988.0,0.01607701694570096,60066.0,61600.12857142857,3838.8000000000006
2024-05-05,63864.3,64644.3,62833.0,63988.0,185495.653,63142.8,0.0019384882297124317,61918.200000000004,61663.442857142865,3088.4333333333343
2024-05-06,63987.9,65500.0,62655.3,63142.8,305110.067,62296.0,-0.013208726636244283,63568.63333333334,61791.97142857143,2796.966666666667
2024-05-07,63142.7,64392.2,62203.6,62296.0,238974.646,61157.9,-0.013410871865042417,63665.0,61692.02857142857,2227.966666666667
2024-05-08,62296.0,62994.9,60843.6,61157.9,241651.579,63050.1,-0.018269230769230704,63142.26666666667,61927.0,2281.533333333333
2024-05-09,61157.9,63447.2,60550.0,63050.1,242451.302,60778.1,0.030939584256490127,62198.9,62334.18571428572,2394.8666666666663
2024-05-10,63050.0,63446.5,60117.4,60778.1,307214.96,60809.2,-0.036034835789316766,62168.0,62907.52857142857,2412.3666666666663
2024-05-11,60778.0,61491.4,60432.6,60809.2,113294.787,61455.8,0.0005116974699768129,61662.03333333333,62611.014285714286,2792.533333333333
2024-05-12,60809.2,61849.4,60557.3,61455.8,104043.897,62912.1,0.010633259441005682,61545.80000000001,62174.58571428571,2428.3666666666663
2024-05-13,61455.7,63440.0,60750.0,62912.1,261927.073,61550.5,0.023696705599796752,61014.36666666667,61812.84285714285,1893.3333333333333
2024-05-14,62912.2,63099.6,60950.0,61550.5,244345.274,66175.4,-0.02164289540485853,61725.700000000004,61779.885714285716,1680.3000000000004
2024-05-15,61550.5,66440.0,61316.1,66175.4,365031.68,65217.7,0.07513992575202466,61972.80000000001,61673.385714285716,2043.899999999999
2024-05-16,66175.4,66800.0,64567.0,65217.7,242455.324,66980.0,-0.01447214523826068,63546.0,62390.17142857142,3321.1666666666665
2024-05-17,65217.7,67400.6,65061.2,66980.0,227063.919,66884.9,0.027021805430121004,64314.53333333333,62699.82857142857,3168.8333333333335
2024-05-18,66980.0,67340.5,66503.2,66884.9,96931.548,66239.4,-0.0014198268139744563,66124.36666666667,63585.81428571429,3232.1000000000035
2024-05-19,66884.9,67750.0,65835.8,66239.4,148170.35,71466.5,-0.009650907753468996,66360.86666666667,64453.77142857143,1803.2333333333372
2024-05-20,66239.4,71674.6,66010.0,71466.5,366028.078,70168.8,0.07891224860128565,66701.43333333333,65137.142857142855,1696.9666666666697
2024-05-21,71466.5,72132.8,69165.6,70168.8,263674.327,69219.1,-0.018158158018092396,68196.93333333333,66359.2,2805.3666666666686
2024-05-22,70168.7,70715.4,68736.8,69219.1,194160.494,67999.9,-0.013534505364207416,69291.56666666667,67590.3857142857,3515.3333333333335
2024-05-23,69219.2,70133.3,66156.6,67999.9,300093.622,68584.1,-0.01761363554279105,70284.8,68025.2,3536.799999999998
2024-05-24,67999.9,69273.5,66639.0,68584.1,186681.082,69314.4,0.008591189104689922,69129.26666666666,68422.65714285713,2974.166666666662
2024-05-25,68584.0,69622.8,68523.7,69314.4,85113.605,68524.3,0.0106482406272006,68601.03333333334,68651.81428571428,2863.266666666663
2024-05-26,69314.5,69590.3,68155.0,68524.3,84069.824,69461.6,-0.011398785822282154,68632.8,68998.88571428572,2570.100000000001
2024-05-27,68524.4,70750.0,68268.7,69461.6,170291.356,68440.5,0.01367835935573214,68807.6,69325.3,1722.9666666666697
2024-05-28,69461.5,69628.0,67273.0,68440.5,227838.44,67686.7,-0.014700208460502018,69100.1,69038.88571428572,1671.900000000004
2024-05-29,68440.4,68983.0,67129.0,67686.7,158236.599,68402.5,-0.011013946420613596,68808.8,68791.98571428572,2090.533333333335
2024-05-30,67686.8,69568.9,67167.0,68402.5,194573.899,67577.9,0.010575194240523,68529.60000000002,68573.07142857143,2230.100000000001
2024-05-31,68402.6,69080.0,66700.5,67577.9,195751.752,67799.2,-0.012055114944629297,68176.56666666667,68630.58571428571,2203.6333333333314
2024-06-01,67577.9,67936.0,67480.0,67799.2,50943.058,67805.9,0.0032747392268774878,67889.03333333333,68486.84285714285,2211.799999999998
2024-06-02,67799.2,68545.9,67296.3,67805.9,102194.718,68851.4,9.882122502924418e-05,67926.53333333334,68270.38571428572,1745.7999999999981
2024-06-03,67805.9,70372.9,67642.6,68851.4,227676.93,70580.0,0.015419012209851868,67727.66666666667,68167.75714285715,1361.699999999997
2024-06-04,68851.3,71146.4,68595.5,70580.0,216100.016,71133.3,0.02510624330078981,68152.16666666667,68080.58571428571,1478.6333333333266
2024-06-05,70580.0,71824.4,70423.6,71133.3,203992.034,70830.0,0.007839331255313109,69079.09999999999,68386.22857142857,2176.9333333333248
2024-06-06,71133.3,71714.8,70101.9,70830.0,158483.564,69377.0,-0.004263825803104915,70188.23333333334,68878.59999999999,2227.3333333333235
2024-06-07,70830.0,72144.0,68405.0,69377.0,299412.37,69346.5,-0.020513906536778204,70847.76666666666,69225.3857142857,1854.8666666666638
2024-06-08,69377.0,69613.6,69192.3,69346.5,65739.857,69667.1,-0.00043962696570909454,70446.76666666666,69482.4,2250.899999999999
2024-06-09,69346.6,69879.0,69160.0,69667.1,68024.1,69558.7,0.004623160505577095,69851.16666666667,69703.44285714286,1924.400000000004
2024-06-10,69667.1,70222.7,69201.2,69558.7,127381.604,67320.7,-0.0015559711829544742,69463.53333333334,69969.32857142857,1626.4333333333343
2024-06-11,69558.8,69600.0,66000.0,67320.7,311984.942,68270.3,-0.032174264326389035,69524.1,70070.37142857142,720.6000000000009
2024-06-12,67320.6,70028.0,66920.0,68270.3,329918.46,66786.9,0.014105616845933033,68848.83333333333,69604.75714285714,1780.1666666666667
2024-06-13,68270.3,68607.7,66251.1,66786.9,248355.461,66039.7,-0.02172833574775579,68383.23333333334,69195.75714285715,2576.5
2024-06-14,66786.8,67366.5,65052.4,66039.7,239411.231,66213.7,-0.011187822761649313,67459.3,68618.17142857143,3021.5333333333306
2024-06-15,66039.7,66482.6,65801.0,66213.7,72423.755,66653.6,0.002634778777008462,67032.3,68141.41428571429,2592.8999999999965
2024-06-16,66213.7,66960.3,66012.1,66653.6,80361.551,66472.1,0.006643640213430224,66346.76666666668,67693.87142857142,1784.0999999999985
2024-06-17,66653.5,67280.6,65094.9,66472.1,248420.787,65150.0,-0.0027230337146080252,66302.33333333334,67263.37142857142,1314.633333333334
2024-06-18,66472.1,66558.9,64009.8,65150.0,335559.394,64933.6,-0.019889547644801442,66446.46666666667,66822.42857142857,1271.8333333333358
2024-06-19,65149.9,65711.9,64600.0,64933.6,150032.669,64854.0,-0.0033215656178050557,66091.90000000001,66512.32857142857,1894.333333333331
2024-06-20,64933.6,66467.0,64526.0,64854.0,220954.676,64124.0,-0.0012258676555743087,65518.56666666668,66035.65714285713,1948.8999999999967
2024-06-21,64854.0,65055.5,63361.2,64124.0,210109.601,64240.0,-0.011256052055385934,64979.200000000004,65759.52857142857,1867.3333333333285
2024-06-22,64124.1,64520.0,63915.8,64240.0,53855.862,63194.9,0.001808995072047903,64637.200000000004,65485.857142857145,1582.399999999999
2024-06-23,64240.1,64500.0,63137.9,63194.9,72052.293,60273.6,-0.01626867995018677,64406.0,65203.90000000001,1413.1666666666667
2024-06-24,63194.9,63357.0,58218.0,60273.6,445903.184,61777.8,-0.046226831595587714,63852.966666666674,64709.799999999996,1220.1999999999996
2024-06-25,60273.5,62448.1,60230.5,61777.8,264647.317,60860.1,0.024956199729234685,62569.5,63824.3,2368.433333333332
2024-06-26,61777.9,62465.1,60696.0,60860.1,170601.18,61682.0,-0.014854850771636507,61748.76666666667,63342.557142857135,2906.233333333332
2024-06-27,60860.1,62379.7,60605.0,61682.0,160172.482,60429.8,0.013504742844655304,60970.5,62760.62857142858,3041.899999999999
2024-06-28,61682.1,62204.0,60038.0,60429.8,195508.125,60982.4,-0.020300898155053315,61439.966666666674,62307.485714285714,1920.4666666666647
2024-06-29,60429.8,61232.0,60400.1,60982.4,79680.289,62766.0,0.00914449493461822,60990.63333333334,61779.74285714286,1903.2666666666653
2024-06-30,60982.5,63058.4,60705.0,62766.0,147777.915,62883.6,0.02924778296688868,61031.4,61314.37142857142,1590.866666666666
2024-07-01,62766.1,63849.0,62502.2,62883.6,193937.938,62123.6,0.0018736258483891266,61392.73333333334,61253.09999999999,1783.7666666666676
2024-07-02,62883.7,63284.0,61800.0,62123.6,163101.243,60208.0,-0.01208582205853359,62210.666666666664,61625.95714285714,1510.7000000000019
2024-07-03,62123.5,62278.2,59299.3,60208.0,295303.265,57045.9,-0.03083530252593214,62591.06666666667,61675.357142857145,1728.0666666666682
2024-07-04,60208.0,60500.0,56560.0,57045.9,445656.277,56604.9,-0.05251959872442202,61738.4,61582.200000000004,1936.5666666666657
2024-07-05,57045.9,57533.4,53329.5,56604.9,577193.595,58216.0,-0.007730616924266243,59792.5,60919.90000000001,2800.966666666665
2024-07-06,56604.9,58472.0,56000.0,58216.0,178580.022,55830.9,0.028462200268881244,57952.93333333334,60373.48571428571,3707.5999999999985
2024-07-07,58216.0,58443.0,55688.0,55830.9,210361.981,56686.4,-0.04096983647107322,57288.93333333334,59978.28571428572,3538.6333333333337
2024-07-08,55831.0,58200.0,54243.1,56686.4,464106.957,58023.2,0.01532305587049465,56883.93333333334,58987.55714285715,3143.6333333333337
2024-07-09,56686.4,58290.6,56256.2,58023.2,257237.048,57707.0,0.023582376019644746,56911.100000000006,58102.24285714286,3061.3000000000006
2024-07-10,58023.1,59449.6,57125.0,57707.0,254248.937,57315.5,-0.005449544320202948,56846.83333333334,57516.47142857143,2915.4333333333343
2024-07-11,57707.0,59780.0,57030.0,57315.5,293106.959,57870.0,-0.00678427227199474,57472.200000000004,57159.18571428571,2771.966666666667
2024-07-12,57315.7,58500.0,56500.1,57870.0,238100.616,59174.0,0.009674520853870217,57681.9,57197.7,2369.6666666666665
2024-07-13,57870.0,59850.0,57728.6,59174.0,157884.322,60766.0,0.022533264212891035,57630.833333333336,57378.42857142857,2358.1666666666665
2024-07-14,59173.9,61412.4,59164.0,60766.0,208060.883,64680.6,0.02690370770946693,58119.833333333336,57515.28571428572,2290.4333333333343
2024-07-15,60766.0,64870.7,60622.6,64680.6,352222.181,65010.0,0.06442089326267975,59270.0,58220.299999999996,2123.233333333335
2024-07-16,64680.6,65388.0,62350.0,65010.0,375258.616,64055.7,0.0050927171362047385,61540.200000000004,59362.32857142857,2872.6333333333337
2024-07-17,65010.0,66100.0,63823.0,64055.7,276656.393,63959.9,-0.014679280110752257,63485.53333333333,60360.442857142865,3178.1666666666665
2024-07-18,64055.8,65173.8,63206.4,63959.9,215648.157,66627.9,-0.0014955733837893614,64582.1,61267.40000000001,3187.6999999999994
2024-07-19,63960.0,67362.8,63266.2,66627.9,311859.805,67095.6,0.041713636200181536,64341.86666666667,62216.6,2427.466666666667
2024-07-20,66627.9,67648.7,66159.1,67095.6,123564.406,68138.0,0.007019581886867465,64881.166666666664,63467.72857142857,2780.3333333333358
2024-07-21,67095.6,68351.2,65750.0,68138.0,207228.372,67499.2,0.015536041111488652,65894.46666666667,64599.385714285716,2517.8666666666663
2024-07-22,68138.0,68459.7,66538.6,67499.2,192991.391,65916.4,-0.00937509172561568,67287.16666666667,65652.52857142857,2729.1333333333314
2024-07-23,67499.2,67729.3,65416.5,65916.4,270430.68,65350.8,-0.023449166804939914,67577.6,66055.18571428572,2003.9666666666599
