open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-12-31 00:00:00.000,88455.2,89192.8,87189.2,87608.2,96768.357,2025-12-31 23:59:59.999,8534611355.54000,2111873,48482.035,4275528251.61570,0
2026-01-01 00:00:00.000,87608.3,88881.4,87508.4,88800.0,47941.303,2026-01-01 23:59:59.999,4221684071.52160,1056983,24309.438,2140634699.04340,0
2026-01-02 00:00:00.000,88800.0,90945.1,88324.4,89951.4,176662.448,2026-01-02 23:59:59.999,15818436364.51320,3761821,88056.870,7886732816.13240,0
2026-01-03 00:00:00.000,89951.5,90716.9,89261.2,90595.8,56891.269,2026-01-03 23:59:59.999,5120704164.66010,1281323,29015.764,2611863035.04100,0
2026-01-04 00:00:00.000,90595.8,91779.7,90595.7,91497.1,73773.029,2026-01-04 23:59:59.999,6733223160.20200,1754310,37402.277,3413859398.85460,0
2026-01-05 00:00:00.000,91497.2,94760.3,91476.5,93822.4,189416.312,2026-01-05 23:59:59.999,17646171283.74050,4067261,97059.465,9042581525.80390,0
2026-01-06 00:00:00.000,93822.3,94415.4,91209.0,93708.0,187443.05,2026-01-06 23:59:59.999,17445560806.77590,3608826,94232.226,8770892721.28980,0
2026-01-07 00:00:00.000,93708.1,93708.1,90634.1,91328.0,148986.85,2026-01-07 23:59:59.999,13680092151.81260,3128555,73299.714,6727596648.75520,0
2026-01-08 00:00:00.000,91328.1,91666.0,89242.0,91059.8,168475.944,2026-01-08 23:59:59.999,15234838673.23060,3683287,84435.026,7635322062.94200,0
2026-01-09 00:00:00.000,91059.8,91999.0,89632.8,90603.6,140394.677,2026-01-09 23:59:59.999,12741216614.73380,3331017,69989.001,6352106377.41890,0
2026-01-10 00:00:00.000,90603.7,90800.0,90351.6,90469.6,25270.741,2026-01-10 23:59:59.999,2289227865.14670,599781,12020.536,1088926580.30110,0
2026-01-11 00:00:00.000,90469.7,91252.5,90175.3,90964.4,43544.382,2026-01-11 23:59:59.999,3951590389.48780,1038354,21293.365,1932532329.09100,0
2026-01-12 00:00:00.000,90964.4,92488.0,90066.0,91252.6,169237.383,2026-01-12 23:59:59.999,15460787326.06710,3781380,82912.104,7572852155.42570,0
2026-01-13 00:00:00.000,91252.5,96863.7,91011.0,95375.2,200545.918,2026-01-13 23:59:59.999,18702759214.68130,4318052,105695.435,9864317696.05910,0
2026-01-14 00:00:00.000,95375.2,97932.1,94413.4,96907.9,182043.491,2026-01-14 23:59:59.999,17517864908.39970,4348837,92286.055,8882328810.85100,0
2026-01-15 00:00:00.000,96908.0,97155.0,95080.0,95567.3,149204.741,2026-01-15 23:59:59.999,14354929430.59580,3798595,75974.818,7310211188.04760,0
2026-01-16 00:00:00.000,95567.4,95825.0,94234.5,95503.7,101218.089,2026-01-16 23:59:59.999,9631783779.46910,2400899,48339.645,4600540806.82060,0
2026-01-17 00:00:00.000,95503.8,95621.9,94977.5,95107.9,38969.233,2026-01-17 23:59:59.999,3713666637.41870,818622,18898.703,1801057681.61830,0
2026-01-18 00:00:00.000,95107.9,95490.0,93550.3,93614.0,62580.393,2026-01-18 23:59:59.999,5933385909.87450,1329656,30549.157,2897470488.18190,0
2026-01-19 00:00:00.000,93614.0,93614.1,91800.0,92589.6,108237.056,2026-01-19 23:59:59.999,10038160831.54190,2825417,53768.893,4986797574.48370,0
2026-01-20 00:00:00.000,92589.6,92845.0,87787.2,88390.6,188076.2,2026-01-20 23:59:59.999,17018198701.37690,4631114,89134.355,8067693049.12730,0
2026-01-21 00:00:00.000,88390.7,90599.5,87205.5,89411.4,208082.615,2026-01-21 23:59:59.999,18550738542.86820,5516402,102546.299,9143105060.37000,0
2026-01-22 00:00:00.000,89411.4,90327.7,88465.6,89518.5,105914.221,2026-01-22 23:59:59.999,9479318940.23080,3188240,52482.607,4697915270.76820,0
2026-01-23 00:00:00.000,89518.4,91195.0,88530.0,89558.7,124825.85,2026-01-23 23:59:59.999,11205111434.18440,3316867,61779.895,5546065367.21530,0
2026-01-24 00:00:00.000,89558.7,89893.9,89116.9,89180.7,30735.937,2026-01-24 23:59:59.999,2749562449.60910,704903,14976.518,1340050881.40530,0
2026-01-25 00:00:00.000,89180.7,89281.6,86021.7,86628.9,124879.363,2026-01-25 23:59:59.999,10926589926.88440,2890811,59390.821,5197048472.47340,0
2026-01-26 00:00:00.000,86628.9,87922.0,86463.2,87514.7,23715.891,2026-01-26 23:59:59.999,2070672472.62350,616677,11304.388,986887387.36110,0
