open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2024-03-05 00:00:00.000,68296.5,69350.0,59112.0,63747.4,1053025.132,2024-03-05 23:59:59.999,68785497181.28033,11587828,506125.171,33083366233.69872,0
2024-03-06 00:00:00.000,63747.5,67729.5,62829.3,66128.1,534011.813,2024-03-06 23:59:59.999,35282709655.61008,6780080,264966.526,17505717164.11994,0
2024-03-07 00:00:00.000,66128.0,68101.3,65609.3,66870.0,296092.788,2024-03-07 23:59:59.999,19831473590.15860,4405527,147654.750,9889788645.76925,0
2024-03-08 00:00:00.000,66870.0,70330.8,66120.0,68180.2,459387.207,2024-03-08 23:59:59.999,31244040068.19154,5980692,231568.743,15755981790.23659,0
2024-03-09 00:00:00.000,68180.2,68608.7,67908.7,68360.1,94899.005,2024-03-09 23:59:59.999,6480692325.81410,1537614,45581.279,3113000772.60940,0
2024-03-10 00:00:00.000,68360.2,69999.8,68155.0,69001.8,233596.523,2024-03-10 23:59:59.999,16185393841.67323,3375720,116161.406,8049563344.88834,0
2024-03-11 00:00:00.000,69001.8,72890.0,67000.0,72153.8,474396.897,2024-03-11 23:59:59.999,33718116318.48710,6424784,238156.809,16928784715.47152,0
2024-03-12 00:00:00.000,72153.9,73370.0,68600.0,71503.2,472072.331,2024-03-12 23:59:59.999,33679961862.90980,6616949,231739.524,16538750903.78605,0
2024-03-13 00:00:00.000,71503.3,73755.0,71388.1,73127.6,288446.338,2024-03-13 23:59:59.999,20996680531.98601,4413774,144767.213,10538493126.41221,0
2024-03-14 00:00:00.000,73127.6,73881.4,68600.0,71455.5,513901.237,2024-03-14 23:59:59.999,36716558419.97936,7086199,252641.121,18055167204.84591,0
2024-03-15 00:00:00.000,71455.6,72500.0,65580.0,69552.2,705810.685,2024-03-15 23:59:59.999,48272589072.43203,9432499,343300.728,23485737211.50229,0
2024-03-16 00:00:00.000,69552.1,70097.6,64750.0,65351.0,333426.129,2024-03-16 23:59:59.999,22541723738.08737,4728369,158811.135,10743916091.24294,0
2024-03-17 00:00:00.000,65351.0,68972.4,64559.8,68447.9,314890.309,2024-03-17 23:59:59.999,21028336103.89335,4441202,157746.931,10538915981.19096,0
2024-03-18 00:00:00.000,68447.9,69044.4,66601.6,67660.0,317885.916,2024-03-18 23:59:59.999,21525969323.10516,4929189,157518.056,10667482983.78231,0
2024-03-19 00:00:00.000,67660.0,68178.6,61582.8,61974.1,700466.795,2024-03-19 23:59:59.999,45022413705.43772,8883840,341387.210,21944607883.64712,0
2024-03-20 00:00:00.000,61974.1,68140.0,60800.0,67876.4,637362.465,2024-03-20 23:59:59.999,40691118766.89385,8081289,322745.423,20619446188.00391,0
2024-03-21 00:00:00.000,67876.4,68293.9,64550.1,65539.9,347218.385,2024-03-21 23:59:59.999,23114287433.97302,5314298,170701.466,11368438508.35749,0
2024-03-22 00:00:00.000,65539.9,66691.9,62294.0,63826.0,401149.333,2024-03-22 23:59:59.999,25742798562.87778,5610913,193242.858,12404628469.30646,0
2024-03-23 00:00:00.000,63826.1,66050.0,63020.2,64020.3,239124.0,2024-03-23 23:59:59.999,15454464441.79797,3255774,118901.006,7686603208.46166,0
2024-03-24 00:00:00.000,64020.4,67700.0,63822.0,67260.9,244179.435,2024-03-24 23:59:59.999,15988550837.61994,3674436,127453.119,8347706445.71518,0
2024-03-25 00:00:00.000,67260.9,71228.3,66427.6,69920.5,395156.191,2024-03-25 23:59:59.999,27232095366.19894,5616354,200494.861,13818628576.04482,0
2024-03-26 00:00:00.000,69920.6,71649.0,69320.0,70044.1,307861.116,2024-03-26 23:59:59.999,21669886112.75456,4470979,153843.837,10831152594.30161,0
2024-03-27 00:00:00.000,70044.2,71888.0,68364.8,69532.6,407286.574,2024-03-27 23:59:59.999,28455795608.20996,5468464,201365.779,14073286297.89143,0
2024-03-28 00:00:00.000,69532.6,71636.2,68941.0,70838.7,241970.822,2024-03-28 23:59:59.999,17082567361.70556,3688033,121611.482,8586703564.10696,0
2024-03-29 00:00:00.000,70838.8,70976.9,69000.0,69903.6,187970.841,2024-03-29 23:59:59.999,13153542392.49107,2898786,90312.609,6320726778.39616,0
2024-03-30 00:00:00.000,69903.6,70388.0,69577.2,69642.1,91126.75,2024-03-30 23:59:59.999,6381178971.24793,1469267,44861.628,3141852313.38343,0
2024-03-31 00:00:00.000,69642.0,71495.5,69608.0,71363.0,132458.79,2024-03-31 23:59:59.999,9355678962.74715,1955289,68649.954,4849468552.37815,0
2024-04-01 00:00:00.000,71363.0,71388.0,68103.3,69700.0,282812.126,2024-04-01 23:59:59.999,19638685563.10507,3855192,137263.312,9530831255.99772,0
2024-04-02 00:00:00.000,69700.0,69731.6,64603.2,65505.3,499041.572,2024-04-02 23:59:59.999,33033080048.77764,6306952,237161.633,15695025558.87847,0
2024-04-03 00:00:00.000,65502.4,66940.0,64500.0,65971.9,275041.23,2024-04-03 23:59:59.999,18154927438.74836,3716045,136386.786,9004150179.32951,0
2024-04-04 00:00:00.000,65971.8,69329.7,65100.0,68489.9,326385.338,2024-04-04 23:59:59.999,21993168904.27893,4218217,165264.515,11139494023.46972,0
2024-04-05 00:00:00.000,68489.8,68787.1,65966.0,67825.7,313547.293,2024-04-05 23:59:59.999,21110165189.20931,4246122,155082.742,10443116339.15663,0
2024-04-06 00:00:00.000,67825.8,69708.0,67450.0,68901.6,127343.726,2024-04-06 23:59:59.999,8691055181.73954,2044067,64920.835,4432291812.89030,0
2024-04-07 00:00:00.000,68901.5,70395.0,68820.6,69362.7,171783.436,2024-04-07 23:59:59.999,11941226271.93175,3094007,87513.442,6085046788.87065,0
2024-04-08 00:00:00.000,69362.7,72890.4,69040.4,71678.4,297237.449,2024-04-08 23:59:59.999,21244762968.03559,5294493,152755.361,10917069772.29398,0
2024-04-09 00:00:00.000,71678.3,71820.6,68216.0,69189.3,334059.403,2024-04-09 23:59:59.999,23375265337.43875,5431596,160558.807,11237036576.48242,0
2024-04-10 00:00:00.000,69189.2,71412.2,67546.2,70681.7,337774.756,2024-04-10 23:59:59.999,23325641513.82547,5376395,167241.536,11554062305.40367,0
2024-04-11 00:00:00.000,70681.8,71387.4,69592.6,70055.7,256194.153,2024-04-11 23:59:59.999,18046895525.55698,4391518,127153.925,8958246885.04106,0
2024-04-12 00:00:00.000,70055.6,71297.0,65102.0,67136.4,415528.149,2024-04-12 23:59:59.999,28466614548.62947,5589326,199599.598,13685584443.99834,0
2024-04-13 00:00:00.000,67136.4,67975.4,59652.5,63939.7,515005.203,2024-04-13 23:59:59.999,33367903479.68061,6679641,245812.903,15937487127.49542,0
2024-04-14 00:00:00.000,63939.7,65822.1,62139.3,65615.9,395770.133,2024-04-14 23:59:59.999,25338078893.58177,5695785,196030.060,12553905287.50409,0
2024-04-15 00:00:00.000,65615.9,66874.9,62242.5,63392.7,381532.225,2024-04-15 23:59:59.999,24677843958.38368,5541668,186902.326,12093422630.04127,0
2024-04-16 00:00:00.000,63392.8,64356.3,61521.0,63765.0,405931.439,2024-04-16 23:59:59.999,25471361626.36620,5816515,202402.987,12702757951.55800,0
2024-04-17 00:00:00.000,63764.9,64483.3,59625.0,61254.5,444032.992,2024-04-17 23:59:59.999,27402345105.77818,6013417,217665.156,13434667791.21996,0
2024-04-18 00:00:00.000,61254.5,64100.0,60763.8,63445.0,363302.394,2024-04-18 23:59:59.999,22708533755.01486,5247504,182854.996,11431133049.65166,0
2024-04-19 00:00:00.000,63445.0,65480.0,59541.0,63787.4,574264.058,2024-04-19 23:59:59.999,36332133260.93782,7729583,287739.633,18209274035.11942,0
2024-04-20 00:00:00.000,63787.4,65400.0,63045.1,64897.2,197142.262,2024-04-20 23:59:59.999,12657413510.99301,3203773,99413.059,6383438008.33587,0
2024-04-21 00:00:00.000,64897.2,65678.7,64214.2,64912.6,160533.948,2024-04-21 23:59:59.999,10421155519.37300,2772884,80394.915,5219698272.50876,0
2024-04-22 00:00:00.000,64912.7,67222.0,64470.5,66778.0,246268.411,2024-04-22 23:59:59.999,16249055489.46204,3973101,125262.792,8266508163.95470,0
2024-04-23 00:00:00.000,66777.9,67158.9,65750.0,66386.3,178665.564,2024-04-23 23:59:59.999,11872124257.87610,2963037,87654.874,5824990179.25970,0
2024-04-24 00:00:00.000,66386.2,67068.2,63575.0,64250.0,280545.061,2024-04-24 23:59:59.999,18306883252.62620,4159461,135426.134,8837738834.72650,0
2024-04-25 00:00:00.000,64250.0,65270.6,62721.3,64478.8,275211.062,2024-04-25 23:59:59.999,17615966077.84840,4225388,135809.911,8695083535.74010,0
2024-04-26 00:00:00.000,64478.8,64783.1,63291.5,63748.8,202149.813,2024-04-26 23:59:59.999,12953589145.91850,3162787,101321.070,6493095200.12160,0
2024-04-27 00:00:00.000,63748.7,63901.4,62332.8,63421.0,167349.109,2024-04-27 23:59:59.999,10551185173.95390,2753952,81226.942,5121532300.51870,0
2024-04-28 00:00:00.000,63420.9,64350.0,62700.0,63088.3,126056.151,2024-04-28 23:59:59.999,8016661482.17870,2107056,61663.900,3922114045.40610,0
2024-04-29 00:00:00.000,63088.4,64200.0,61726.2,63842.4,228411.163,2024-04-29 23:59:59.999,14315434994.61380,3576356,113518.040,7117036656.13180,0
2024-04-30 00:00:00.000,63842.4,64700.0,59150.0,60651.2,408747.703,2024-04-30 23:59:59.999,25092892151.66800,5955376,198449.988,12187483940.32830,0
2024-05-01 00:00:00.000,60651.2,60816.7,56537.7,58307.6,564108.4,2024-05-01 23:59:59.999,32693924650.62684,7278617,274396.590,15901900816.17903,0
2024-05-02 00:00:00.000,58307.7,59637.3,56951.6,59036.7,299229.302,2024-05-02 23:59:59.999,17487969119.06051,4078191,149750.249,8753193227.41508,0
2024-05-03 00:00:00.000,59036.7,63333.0,58781.3,62853.7,353606.459,2024-05-03 23:59:59.999,21564253109.51370,4843487,181671.801,11083916767.88180,0
2024-05-04 00:00:00.000,62853.7,64547.9,62520.0,63864.2,205205.199,2024-05-04 23:59:59.999,13034701951.88150,3014542,104727.239,6653855320.83000,0
2024-05-05 00:00:00.000,63864.3,64644.3,62833.0,63988.0,185495.653,2024-05-05 23:59:59.999,11834485753.50080,2839676,94388.436,6023293955.83560,0
2024-05-06 00:00:00.000,63987.9,65500.0,62655.3,63142.8,305110.067,2024-05-06 23:59:59.999,19505860305.10040,4263955,151440.965,9685863252.80110,0
2024-05-07 00:00:00.000,63142.7,64392.2,62203.6,62296.0,238974.646,2024-05-07 23:59:59.999,15159034876.27730,3591426,116629.628,7400547185.92140,0
2024-05-08 00:00:00.000,62296.0,62994.9,60843.6,61157.9,241651.579,2024-05-08 23:59:59.999,15009452763.95640,3494846,118665.049,7372499604.17330,0
2024-05-09 00:00:00.000,61157.9,63447.2,60550.0,63050.1,242451.302,2024-05-09 23:59:59.999,14981786317.72920,3421818,123009.137,7603498702.90480,0
2024-05-10 00:00:00.000,63050.0,63446.5,60117.4,60778.1,307214.96,2024-05-10 23:59:59.999,18938234544.39960,4062914,146348.191,9023426835.25340,0
2024-05-11 00:00:00.000,60778.0,61491.4,60432.6,60809.2,113294.787,2024-05-11 23:59:59.999,6901847057.27590,1791738,56345.489,3432729046.50170,0
2024-05-12 00:00:00.000,60809.2,61849.4,60557.3,61455.8,104043.897,2024-05-12 23:59:59.999,6368574511.44350,1640142,52092.612,3188620815.53530,0
2024-05-13 00:00:00.000,61455.7,63440.0,60750.0,62912.1,261927.073,2024-05-13 23:59:59.999,16330380829.28820,3639895,133130.471,8301000438.05990,0
2024-05-14 00:00:00.000,62912.2,63099.6,60950.0,61550.5,244345.274,2024-05-14 23:59:59.999,15109206760.30440,3486503,119397.236,7383348350.95100,0
2024-05-15 00:00:00.000,61550.5,66440.0,61316.1,66175.4,365031.68,2024-05-15 23:59:59.999,23386517394.03220,5236031,190499.939,12212061046.03310,0
2024-05-16 00:00:00.000,66175.4,66800.0,64567.0,65217.7,242455.324,2024-05-16 23:59:59.999,15938380818.01050,3726304,118301.874,7779249343.00980,0
2024-05-17 00:00:00.000,65217.7,67400.6,65061.2,66980.0,227063.919,2024-05-17 23:59:59.999,15063429110.74200,3410178,115163.560,7641361482.68450,0
2024-05-18 00:00:00.000,66980.0,67340.5,66503.2,66884.9,96931.548,2024-05-18 23:59:59.999,6486954858.05650,1720137,47301.883,3166040479.81790,0
2024-05-19 00:00:00.000,66884.9,67750.0,65835.8,66239.4,148170.35,2024-05-19 23:59:59.999,9905372922.96440,2317479,72802.783,4868303456.17780,0
2024-05-20 00:00:00.000,66239.4,71674.6,66010.0,71466.5,366028.078,2024-05-20 23:59:59.999,25053653945.13510,4894781,191363.961,13104053064.97610,0
2024-05-21 00:00:00.000,71466.5,72132.8,69165.6,70168.8,263674.327,2024-05-21 23:59:59.999,18645631790.23500,3771442,128039.197,9055845428.03280,0
2024-05-22 00:00:00.000,70168.7,70715.4,68736.8,69219.1,194160.494,2024-05-22 23:59:59.999,13560983941.35470,2891356,96781.219,6760740175.00360,0
2024-05-23 00:00:00.000,69219.2,70133.3,66156.6,67999.9,300093.622,2024-05-23 23:59:59.999,20496503158.06270,3796057,147663.348,10085589035.46010,0
2024-05-24 00:00:00.000,67999.9,69273.5,66639.0,68584.1,186681.082,2024-05-24 23:59:59.999,12680535679.16180,2544055,92018.938,6250790249.52980,0
2024-05-25 00:00:00.000,68584.0,69622.8,68523.7,69314.4,85113.605,2024-05-25 23:59:59.999,5877646397.30440,1266856,43907.678,3032009642.05110,0
2024-05-26 00:00:00.000,69314.5,69590.3,68155.0,68524.3,84069.824,2024-05-26 23:59:59.999,5799029948.65810,1314260,40228.585,2775331360.78680,0
2024-05-27 00:00:00.000,68524.4,70750.0,68268.7,69461.6,170291.356,2024-05-27 23:59:59.999,11819516715.69540,2389408,86676.392,6016544788.40320,0
2024-05-28 00:00:00.000,69461.5,69628.0,67273.0,68440.5,227838.44,2024-05-28 23:59:59.999,15550387849.88700,3195316,109660.980,7483877022.92560,0
2024-05-29 00:00:00.000,68440.4,68983.0,67129.0,67686.7,158236.599,2024-05-29 23:59:59.999,10750681624.40710,2408051,77869.590,5291031019.18340,0
2024-05-30 00:00:00.000,67686.8,69568.9,67167.0,68402.5,194573.899,2024-05-30 23:59:59.999,13292940496.79560,2697789,98357.395,6720469711.04050,0
2024-05-31 00:00:00.000,68402.6,69080.0,66700.5,67577.9,195751.752,2024-05-31 23:59:59.999,13295783600.09050,2633330,95439.941,6483400468.14910,0
2024-06-01 00:00:00.000,67577.9,67936.0,67480.0,67799.2,50943.058,2024-06-01 23:59:59.999,3450680244.52590,851468,24992.383,1693048800.10870,0
2024-06-02 00:00:00.000,67799.2,68545.9,67296.3,67805.9,102194.718,2024-06-02 23:59:59.999,6940423185.85990,1495288,51581.936,3503692386.42020,0
2024-06-03 00:00:00.000,67805.9,70372.9,67642.6,68851.4,227676.93,2024-06-03 23:59:59.999,15744535070.29340,2934117,116794.704,8076829033.91210,0
2024-06-04 00:00:00.000,68851.3,71146.4,68595.5,70580.0,216100.016,2024-06-04 23:59:59.999,15102623849.38920,2752219,109761.715,7672646376.47090,0
2024-06-05 00:00:00.000,70580.0,71824.4,70423.6,71133.3,203992.034,2024-06-05 23:59:59.999,14506723806.57470,2649339,101350.188,7207846190.69550,0
2024-06-06 00:00:00.000,71133.3,71714.8,70101.9,70830.0,158483.564,2024-06-06 23:59:59.999,11260906834.14240,2042004,77057.290,5476300994.77820,0
2024-06-07 00:00:00.000,70830.0,72144.0,68405.0,69377.0,299412.37,2024-06-07 23:59:59.999,21108000027.73010,3512756,146009.568,10298557615.92700,0
2024-06-08 00:00:00.000,69377.0,69613.6,69192.3,69346.5,65739.857,2024-06-08 23:59:59.999,4564091530.08890,971096,31722.670,2202396921.01260,0
2024-06-09 00:00:00.000,69346.6,69879.0,69160.0,69667.1,68024.1,2024-06-09 23:59:59.999,4729738225.27340,950681,34212.091,2378929862.90130,0
2024-06-10 00:00:00.000,69667.1,70222.7,69201.2,69558.7,127381.604,2024-06-10 23:59:59.999,8872795631.33450,1604534,63460.847,4420587390.46360,0
2024-06-11 00:00:00.000,69558.8,69600.0,66000.0,67320.7,311984.942,2024-06-11 23:59:59.999,21038478955.28170,3601045,147314.548,9934465474.52760,0
2024-06-12 00:00:00.000,67320.6,70028.0,66920.0,68270.3,329918.46,2024-06-12 23:59:59.999,22649278512.31000,3542192,165298.555,11349060724.63100,0
2024-06-13 00:00:00.000,68270.3,68607.7,66251.1,66786.9,248355.461,2024-06-13 23:59:59.999,16734408853.54570,2930055,122545.812,8257428353.79520,0
2024-06-14 00:00:00.000,66786.8,67366.5,65052.4,66039.7,239411.231,2024-06-14 23:59:59.999,15866317033.62730,2742009,115459.583,7653161850.60020,0
2024-06-15 00:00:00.000,66039.7,66482.6,65801.0,66213.7,72423.755,2024-06-15 23:59:59.999,4794362622.71790,933278,35963.018,2380857318.64820,0
2024-06-16 00:00:00.000,66213.7,66960.3,66012.1,66653.6,80361.551,2024-06-16 23:59:59.999,5344491611.46030,971702,40709.086,2707578966.72730,0
2024-06-17 00:00:00.000,66653.5,67280.6,65094.9,66472.1,248420.787,2024-06-17 23:59:59.999,16425433493.30370,2862439,123564.357,8170749468.73040,0
